前门东小街  1室1厅  56平米  南 北,崇文门租房/低楼层(共10层)/1990年建板塔结合,5800元/月,https://bj.lianjia.com/xiaoqu/1111027378870/
铜厂子胡同  1室1厅  37平米  南,东直门租房/中楼层(共5层)/1979年建板楼,5500元/月,https://bj.lianjia.com/xiaoqu/1111027379788/
新景家园东区  1室1厅  59平米  东 南,崇文门租房/中楼层(共17层)/2004年建板楼,6500元/月,https://bj.lianjia.com/xiaoqu/1111027380930/
绿景苑  1室0厅  34平米  南,广渠门租房/高楼层(共12层)/2002年建板塔结合,4600元/月,https://bj.lianjia.com/xiaoqu/1111027377935/
东方财富  1室1厅  44平米  南,广渠门租房/中楼层(共15层)/2006年建板塔结合,5300元/月,https://bj.lianjia.com/xiaoqu/1111027376828/
和平里四区  2室1厅  50平米  南,和平里租房/中楼层(共6层)/1985年建板楼,6300元/月,https://bj.lianjia.com/xiaoqu/1111027375205/
史家胡同  1室1厅  36平米  南,金宝街租房/高楼层(共5层)/1980年建板楼,5800元/月,https://bj.lianjia.com/xiaoqu/1111027379343/
雅安国际公寓  2室1厅  131平米  西北,建国门内租房/高楼层(共18层)/2005年建塔楼,16000元/月,https://bj.lianjia.com/xiaoqu/1111027381489/
美惠大厦  3室1厅  187平米  东 西,朝阳门外租房/低楼层(共15层)/1998年建板塔结合,23000元/月,https://bj.lianjia.com/xiaoqu/1111027378272/
水上华城  1室1厅  79平米  西,广渠门租房/中楼层(共23层)/2006年建板塔结合,7500元/月,https://bj.lianjia.com/xiaoqu/1111027379543/
清水苑  1室1厅  46平米  南,东直门租房/低楼层(共6层)/1995年建板塔结合,5500元/月,https://bj.lianjia.com/xiaoqu/1111027374073/
礼士胡同甲66号院  3室2厅  101平米  南 北,金宝街租房/高楼层(共5层)/1980年建板楼,8500元/月,https://bj.lianjia.com/xiaoqu/1111027378063/
金世纪嘉园  1室1厅  75平米  东南,广渠门租房/高楼层(共21层)/2005年建塔楼,6000元/月,https://bj.lianjia.com/xiaoqu/1111027377351/
聚龙花园  1室2厅  109平米  东,工体租房/中楼层(共14层)/1995年建板塔结合,12000元/月,https://bj.lianjia.com/xiaoqu/1111027377234/
定安里  2室1厅  54平米  南 北,永定门租房/中楼层(共6层)/1980年建板楼,4700元/月,https://bj.lianjia.com/xiaoqu/1111027376735/
前门前  1室1厅  69平米  东,天坛租房/低楼层(共6层)/2009年建板塔结合,7200元/月,https://bj.lianjia.com/xiaoqu/1111027378877/
东营房八条  2室1厅  51平米  东南,工体租房/高楼层(共6层)/1980年建板楼,6300元/月,https://bj.lianjia.com/xiaoqu/1111027374016/
中海紫御公馆  2室2厅  90平米  南 北,陶然亭租房/低楼层(共23层)/2010年建板塔结合,10500元/月,https://bj.lianjia.com/xiaoqu/1111027382485/
正东国际大厦  3室2厅  210平米  南,东直门租房/中楼层(共27层)/2004年建塔楼,22000元/月,https://bj.lianjia.com/xiaoqu/1111027382345/
新景家园西区  2室1厅  117平米  东 西,崇文门租房/低楼层(共11层)/2001年建板塔结合,12000元/月,https://bj.lianjia.com/xiaoqu/1111027380931/
中海紫御公馆  2室2厅  91平米  南 北,陶然亭租房/高楼层(共22层)/2010年建板塔结合,12000元/月,https://bj.lianjia.com/xiaoqu/1111027382485/
雍和家园二期  6室3厅  720平米  南,和平里租房/低楼层(共6层)/2005年建板楼,210000元/月,https://bj.lianjia.com/xiaoqu/1111027381710/
广渠家园  2室1厅  61平米  东 北,广渠门租房/高楼层(共29层)/2009年建板塔结合,6000元/月,https://bj.lianjia.com/xiaoqu/1111027374680/
花市枣苑一期  2室2厅  189平米  西北,东花市租房/高楼层(共18层)/2003年建塔楼,20000元/月,https://bj.lianjia.com/xiaoqu/1111043316306/
禾风相府  1室0厅  36平米  西,金宝街租房/低楼层(共14层)/2008年建板楼,6500元/月,https://bj.lianjia.com/xiaoqu/1111027374965/
幸福北里  2室1厅  60平米  东 西,广渠门租房/高楼层(共6层)/1985年建板楼,6000元/月,https://bj.lianjia.com/xiaoqu/1111027380696/
大羊宜宾胡同31号院  2室1厅  57平米  南 北,建国门内租房/高楼层(共6层)/1990年建板楼,7000元/月,https://bj.lianjia.com/xiaoqu/1111027374050/
国瑞城中区  1室1厅  61平米  南,崇文门租房/中楼层(共16层)/2006年建板塔结合,6500元/月,https://bj.lianjia.com/xiaoqu/1111027374691/
小羊宜宾胡同  3室0厅  72平米  南 北,建国门内租房/高楼层(共16层)/1992年建塔楼,8000元/月,https://bj.lianjia.com/xiaoqu/1111027381425/
富贵园二区  2室1厅  77平米  西北,东花市租房/高楼层(共18层)/2003年建塔楼,7800元/月,https://bj.lianjia.com/xiaoqu/1111027374216/
北京上舍  1室0厅  64平米  北,广渠门租房/中楼层(共15层)/2008年建塔楼,5800元/月,https://bj.lianjia.com/xiaoqu/1111027375933/
小羊宜宾胡同  2室1厅  59平米  东 西,建国门内租房/中楼层(共6层)/1990年建板楼,7000元/月,https://bj.lianjia.com/xiaoqu/1111027381425/
小羊宜宾胡同  3室0厅  72平米  南 北,建国门内租房/高楼层(共16层)/1992年建塔楼,8000元/月,https://bj.lianjia.com/xiaoqu/1111027381425/
北京上舍  1室0厅  57平米  北,广渠门租房/低楼层(共15层)/2008年建塔楼,5500元/月,https://bj.lianjia.com/xiaoqu/1111027375933/
胡家园小区  2室1厅  53平米  东南,东直门租房/中楼层(共6层)/1985年建板楼,6800元/月,https://bj.lianjia.com/xiaoqu/1111027375114/
鼓楼外大街52号  1室1厅  48平米  东南,安定门租房/低楼层(共11层)/1992年建板塔结合,5500元/月,https://bj.lianjia.com/xiaoqu/1111046318849/
东环居苑  1室1厅  65平米  南,广渠门租房/中楼层(共22层)/2004年建塔楼,5500元/月,https://bj.lianjia.com/xiaoqu/1111027376918/
兴隆都市馨园  1室1厅  60平米  南,崇文门租房/低楼层(共6层)/2003年建板楼,6000元/月,https://bj.lianjia.com/xiaoqu/1111027381005/
兴隆都市馨园  1室1厅  53平米  南,崇文门租房/高楼层(共6层)/2003年建板塔结合,6000元/月,https://bj.lianjia.com/xiaoqu/1111027381005/
金鱼池西区  2室1厅  51平米  东,天坛租房/高楼层(共6层)/2000年建板塔结合,5400元/月,https://bj.lianjia.com/xiaoqu/1111027377501/
光明西里  2室1厅  49平米  东 西,广渠门租房/高楼层(共5层)/1970年建板楼,5100元/月,https://bj.lianjia.com/xiaoqu/1111027374671/
南岗子  2室1厅  68平米  南 北,崇文门租房/高楼层(共6层)/1978年建板楼,7300元/月,https://bj.lianjia.com/xiaoqu/1111027378498/
新景家园西区  1室1厅  78平米  南,崇文门租房/低楼层(共9层)/2013年建板楼,8500元/月,https://bj.lianjia.com/xiaoqu/1111027380931/
灯市口西街5号院  1室1厅  36平米  南,灯市口租房/中楼层(共6层)/1986年建板楼,5500元/月,https://bj.lianjia.com/xiaoqu/1111027373856/
南水关  2室1厅  62平米  南,广渠门租房/高楼层(共6层)/1995年建板楼,5500元/月,https://bj.lianjia.com/xiaoqu/1111027378578/
兴隆都市馨园  1室1厅  53平米  南,崇文门租房/高楼层(共6层)/2003年建板塔结合,6000元/月,https://bj.lianjia.com/xiaoqu/1111027381005/
三秀涵雅  1室1厅  67平米  东 南,安定门租房/低楼层(共18层)/2000年建塔楼,7500元/月,https://bj.lianjia.com/xiaoqu/1111027379607/
当代MOMA  3室1厅  182平米  西北,东直门租房/中楼层(共20层)/2008年建塔楼,34000元/月,https://bj.lianjia.com/xiaoqu/1111027380239/
烧酒胡同3号院  4室1厅  127平米  东 南 北,朝阳门内租房/低楼层(共6层)/1998年建板楼,20000元/月,https://bj.lianjia.com/xiaoqu/1111027379349/
和平里东街9号院  2室1厅  80平米  西北,和平里租房/中楼层(共16层)/2000年建塔楼,8000元/月,https://bj.lianjia.com/xiaoqu/1111027375198/
绿景苑  1室1厅  40平米  北,广渠门租房/高楼层(共12层)/2002年建板塔结合,5000元/月,https://bj.lianjia.com/xiaoqu/1111027377935/
冠城名敦道  1室0厅  58平米  南,广渠门租房/低楼层(共23层)/2010年建塔楼,9000元/月,https://bj.lianjia.com/xiaoqu/1111027374519/
金桥国际  1室1厅  63平米  西,广渠门租房/中楼层(共19层)/2004年建塔楼,6600元/月,https://bj.lianjia.com/xiaoqu/1111027377312/
京宝花园  2室1厅  162平米  东 西,安定门租房/低楼层(共12层)/1994年建板楼,13000元/月,https://bj.lianjia.com/xiaoqu/1111027376991/
东环居苑  2室1厅  101平米  西南,广渠门租房/中楼层(共18层)/2004年建塔楼,7800元/月,https://bj.lianjia.com/xiaoqu/1111027376918/
美术馆后街  2室1厅  75平米  东南,东四租房/中楼层(共13层)/1989年建塔楼,8600元/月,https://bj.lianjia.com/xiaoqu/1111027378391/
工体西路  1室1厅  50平米  南,工体租房/低楼层(共5层)/1992年建板楼,6500元/月,https://bj.lianjia.com/xiaoqu/1111027374724/
鸿安国际大厦  4室2厅  235平米  南 北,金宝街租房/高楼层(共13层)/2002年建板塔结合,33000元/月,https://bj.lianjia.com/xiaoqu/1111027374862/
安外东河沿  2室1厅  50平米  东 西 北,安定门租房/高楼层(共11层)/1985年建板塔结合,5800元/月,https://bj.lianjia.com/xiaoqu/1111027375656/
冠城名敦道  3室2厅  168平米  南,广渠门租房/中楼层(共10层)/2009年建板楼,20000元/月,https://bj.lianjia.com/xiaoqu/1111027374519/
骑河楼大街  1室1厅  41平米  东,灯市口租房/中楼层(共6层)/1987年建板楼,5900元/月,https://bj.lianjia.com/xiaoqu/1111027378818/
禾风仕家  1室1厅  64平米  西,金宝街租房/中楼层(共10层)/2008年建板塔结合,7800元/月,https://bj.lianjia.com/xiaoqu/1111027374962/
京宝花园  3室1厅  147平米  北,安定门租房/低楼层(共12层)/1994年建板楼,13000元/月,https://bj.lianjia.com/xiaoqu/1111027376991/
交林  1室1厅  36平米  南,和平里租房/中楼层(共5层)/1980年建板楼,4800元/月,https://bj.lianjia.com/xiaoqu/1111027377225/
青年湖西里  1室1厅  36平米  南,安定门租房/高楼层(共5层)/1986年建板楼,4500元/月,https://bj.lianjia.com/xiaoqu/1111027378894/
花市枣苑一期  1室1厅  70平米  东,东花市租房/高楼层(共18层)/2003年建塔楼,6500元/月,https://bj.lianjia.com/xiaoqu/1111043316306/
新景家园东区  3室1厅  88平米  东 西,崇文门租房/高楼层(共18层)/2005年建板塔结合,11000元/月,https://bj.lianjia.com/xiaoqu/1111027380930/
北京上舍  1室0厅  49平米  北,广渠门租房/低楼层(共15层)/2008年建塔楼,5400元/月,https://bj.lianjia.com/xiaoqu/1111027375933/
崇文门东大街  1室1厅  41平米  南,崇文门租房/中楼层(共14层)/1980年建板楼,5300元/月,https://bj.lianjia.com/xiaoqu/1111027376599/
当代MOMA  1室1厅  91平米  南,东直门租房/中楼层(共18层)/2013年建塔楼,23000元/月,https://bj.lianjia.com/xiaoqu/1111027380239/
府上嘉园  2室1厅  73平米  南,安定门租房/高楼层(共11层)/2007年建板塔结合,11000元/月,https://bj.lianjia.com/xiaoqu/1111027374339/
民委三舍  2室2厅  92平米  南 北,和平里租房/高楼层(共15层)/2001年建板塔结合,8300元/月,https://bj.lianjia.com/xiaoqu/1111027378416/
白桥大街  2室1厅  57平米  东 西,东花市租房/低楼层(共6层)/1980年建板楼,5500元/月,https://bj.lianjia.com/xiaoqu/1111027376039/
体育馆路  2室1厅  48平米  东 南,左安门租房/高楼层(共6层)/1970年建板楼,5600元/月,https://bj.lianjia.com/xiaoqu/1111027380092/
水上华城  1室1厅  81平米  北,广渠门租房/高楼层(共23层)/2005年建板塔结合,7500元/月,https://bj.lianjia.com/xiaoqu/1111027379543/
水上华城  1室0厅  51平米  北,广渠门租房/高楼层(共23层)/2005年建板塔结合,5800元/月,https://bj.lianjia.com/xiaoqu/1111027379543/
太华公寓  1室0厅  64平米  西,崇文门租房/低楼层(共18层)/2000年建塔楼,7500元/月,https://bj.lianjia.com/xiaoqu/1111027379822/
大菊胡同  4室0厅  66平米  东 南,东四租房/低楼层(共1层)/1956年建,28000元/月,https://bj.lianjia.com/xiaoqu/1111027373721/
朝阳门南小街  1室1厅  57平米  西,朝阳门内租房/高楼层(共9层)/2004年建板楼,6500元/月,https://bj.lianjia.com/xiaoqu/1111027376670/
本家润园三期  1室1厅  47平米  北,东花市租房/中楼层(共18层)/2005年建塔楼,5500元/月,https://bj.lianjia.com/xiaoqu/1111043315856/
演乐胡同  2室1厅  51平米  东 南,金宝街租房/中楼层(共6层)/1980年建塔楼,5800元/月,https://bj.lianjia.com/xiaoqu/1111027381863/
东后河沿  2室1厅  72平米  南 北,崇文门租房/中楼层(共16层)/1999年建板塔结合,7500元/月,https://bj.lianjia.com/xiaoqu/1111027376916/
新景家园东区  2室1厅  76平米  南 北,崇文门租房/高楼层(共17层)/2004年建板塔结合,8700元/月,https://bj.lianjia.com/xiaoqu/1111027380930/
仓南胡同14号院  1室1厅  40平米  南,朝阳门内租房/地下室(共6层)/1993年建板楼,5400元/月,https://bj.lianjia.com/xiaoqu/1111027376504/
北官厅胡同2号院  1室1厅  41平米  南 北,东直门租房/中楼层(共6层)/1988年建板楼,6500元/月,https://bj.lianjia.com/xiaoqu/1111027375828/
领行国际  1室0厅  62平米  北,广渠门租房/高楼层(共21层)/2005年建板塔结合,5800元/月,https://bj.lianjia.com/xiaoqu/1111027378129/
领行国际  2室1厅  123平米  南 北,广渠门租房/高楼层(共21层)/2005年建板塔结合,11000元/月,https://bj.lianjia.com/xiaoqu/1111027378129/
聚龙花园  1室1厅  105平米  东,工体租房/中楼层(共14层)/1995年建板塔结合,13500元/月,https://bj.lianjia.com/xiaoqu/1111027377234/
贡院九号  2室2厅  156平米  南,建国门内租房/中楼层(共18层)/2009年建板塔结合,24000元/月,https://bj.lianjia.com/xiaoqu/1111027374795/
新裕家园  1室1厅  76平米  南,崇文门租房/低楼层(共17层)/2004年建板塔结合,9000元/月,https://bj.lianjia.com/xiaoqu/1111027381367/
六铺炕  2室1厅  50平米  东,安定门租房/高楼层(共6层)/1980年建板楼,6000元/月,https://bj.lianjia.com/xiaoqu/1111027378022/
东棉花胡同2号院  3室1厅  70平米  东 西,地安门租房/中楼层(共5层)/1985年建板楼,9000元/月,https://bj.lianjia.com/xiaoqu/1111027373786/
新景家园东区  1室0厅  27平米  西,崇文门租房/低楼层(共15层)/2008年建板塔结合,5000元/月,https://bj.lianjia.com/xiaoqu/1111027380930/
六铺炕  2室1厅  58平米  西北,安定门租房/低楼层(共16层)/1992年建塔楼,6500元/月,https://bj.lianjia.com/xiaoqu/1111027378022/
和平新城一期  2室1厅  112平米  南 北,和平里租房/低楼层(共19层)/2003年建板塔结合,13000元/月,https://bj.lianjia.com/xiaoqu/1111027375215/
广渠门外南街  2室1厅  61平米  东 西,广渠门租房/低楼层(共6层)/1991年建板楼,5200元/月,https://bj.lianjia.com/xiaoqu/1111027374686/
交道口东大街  3室1厅  95平米  南 北,交道口租房/低楼层(共8层)/2002年建板塔结合,12500元/月,https://bj.lianjia.com/xiaoqu/1111027377077/
建国门北大街5号  1室0厅  68平米  北,建国门内租房/中楼层(共24层)/2008年建塔楼,10000元/月,https://bj.lianjia.com/xiaoqu/1111027377016/
宇飞大厦  3房间2卫  58平米  东,东直门租房/中楼层(共15层)/2009年建塔楼,14500元/月,https://bj.lianjia.com/xiaoqu/1111027381618/
香饵胡同  3室1厅  94平米  南 北,交道口租房/低楼层(共6层)/2003年建板楼,13000元/月,https://bj.lianjia.com/xiaoqu/1111027380693/
地坛北里  2室1厅  54平米  南,和平里租房/高楼层(共5层)/1990年建板楼,6800元/月,https://bj.lianjia.com/xiaoqu/1111027373924/
太华公寓  1室1厅  107平米  东,崇文门租房/高楼层(共18层)/2000年建塔楼,11000元/月,https://bj.lianjia.com/xiaoqu/1111027379822/
东水井胡同  3室1厅  84平米  西北,朝阳门内租房/中楼层(共15层)/2005年建塔楼,11000元/月,https://bj.lianjia.com/xiaoqu/1111027373848/
朝阳门南小街  2室1厅  81平米  西南,朝阳门内租房/中楼层(共11层)/2004年建板塔结合,10000元/月,https://bj.lianjia.com/xiaoqu/1111027376670/
兴隆都市馨园  1室0厅  19平米  南,崇文门租房/低楼层(共7层)/2004年建塔楼,3300元/月,https://bj.lianjia.com/xiaoqu/1111027381005/
永康胡同5号院  3室1厅  69平米  南 北,安定门租房/高楼层(共6层)/1982年建板楼,8500元/月,https://bj.lianjia.com/xiaoqu/1111027381843/
永康胡同1号院  1室1厅  53平米  西 北,安定门租房/高楼层(共7层)/2002年建板楼,5800元/月,https://bj.lianjia.com/xiaoqu/1111027381841/
北新桥三条64号院  2室1厅  62平米  南 北,东直门租房/高楼层(共6层)/1985年建塔楼,7000元/月,https://bj.lianjia.com/xiaoqu/1111046279536/
大经厂胡同  2室0厅  52平米  南,地安门租房/低楼层(共1层)/,8000元/月,https://bj.lianjia.com/xiaoqu/1111027373710/
京禧阁  2室1厅  119平米  西南,广渠门租房/低楼层(共22层)/2013年建塔楼,12000元/月,https://bj.lianjia.com/xiaoqu/1111047229050/
阳光都市  2室1厅  106平米  东,工体租房/中楼层(共24层)/2000年建塔楼,14000元/月,https://bj.lianjia.com/xiaoqu/1111027381655/
永定门东街东里  2室0厅  52平米  南,天坛租房/低楼层(共6层)/1976年建板楼,5000元/月,https://bj.lianjia.com/xiaoqu/1111027381582/
演乐胡同  2室1厅  51平米  东南,金宝街租房/高楼层(共6层)/1980年建塔楼,6700元/月,https://bj.lianjia.com/xiaoqu/1111027381863/
景泰东里  2室1厅  61平米  南 北,蒲黄榆租房/高楼层(共6层)/1994年建板楼,5000元/月,https://bj.lianjia.com/xiaoqu/1111027377390/
东直门内北小街2号院  3室2厅  244平米  西南,东直门租房/高楼层(共20层)/2003年建塔楼,26000元/月,https://bj.lianjia.com/xiaoqu/1111027374077/
花梗胡同1号院  2室1厅  48平米  南,交道口租房/低楼层(共6层)/1985年建板楼,6500元/月,https://bj.lianjia.com/xiaoqu/1111027374989/
大格巷  2室0厅  58平米  南,安定门租房/低楼层(共1层)/平房,5500元/月,https://bj.lianjia.com/xiaoqu/1111027376886/
禾风仕家  3室2厅  76平米  南,金宝街租房/低楼层(共10层)/2008年建板塔结合,25000元/月,https://bj.lianjia.com/xiaoqu/1111027374962/
鸿安国际大厦  2室1厅  152平米  西南,金宝街租房/高楼层(共13层)/2004年建板塔结合,17000元/月,https://bj.lianjia.com/xiaoqu/1111027374862/
海晟名苑  3室1厅  148平米  东,工体租房/低楼层(共18层)/2003年建板塔结合,23000元/月,https://bj.lianjia.com/xiaoqu/1111027375280/
鸿安国际大厦  2室1厅  152平米  西南,金宝街租房/高楼层(共13层)/2004年建板塔结合,17000元/月,https://bj.lianjia.com/xiaoqu/1111027374862/
永康胡同1号院  2室1厅  67平米  东 西,安定门租房/低楼层(共7层)/2002年建板楼,7000元/月,https://bj.lianjia.com/xiaoqu/1111027381841/
朝阳门北小街  3室1厅  85平米  南 北,朝阳门内租房/低楼层(共6层)/2003年建板楼,13000元/月,https://bj.lianjia.com/xiaoqu/1111027376666/
海晟名苑  3室2厅  153平米  西南 北,工体租房/高楼层(共22层)/2003年建板塔结合,23000元/月,https://bj.lianjia.com/xiaoqu/1111027375280/
海晟名苑  4室2厅  242平米  南 北,工体租房/中楼层(共20层)/2005年建板楼,40000元/月,https://bj.lianjia.com/xiaoqu/1111027375280/
万国城MOMA  2室2厅  143平米  东北,东直门租房/低楼层(共31层)/2006年建塔楼,22000元/月,https://bj.lianjia.com/xiaoqu/1111027380242/
凯景铭座  2室1厅  137平米  南 北,安定门租房/中楼层(共19层)/2001年建塔楼,11000元/月,https://bj.lianjia.com/xiaoqu/1111027377631/
金世纪嘉园  2室2厅  105平米  东南,广渠门租房/中楼层(共18层)/2003年建塔楼,8300元/月,https://bj.lianjia.com/xiaoqu/1111027377351/
新怡家园  1室0厅  52平米  北,崇文门租房/低楼层(共13层)/2006年建板楼,7000元/月,https://bj.lianjia.com/xiaoqu/1111027381364/
京城仁合  2室1厅  100平米  东,广渠门租房/高楼层(共16层)/2002年建板塔结合,9500元/月,https://bj.lianjia.com/xiaoqu/1111027377023/
安外东河沿  2室1厅  59平米  南,安定门租房/中楼层(共16层)/1992年建塔楼,7600元/月,https://bj.lianjia.com/xiaoqu/1111027375656/
新景家园东区  3室1厅  141平米  南 北,崇文门租房/低楼层(共15层)/2008年建板塔结合,17500元/月,https://bj.lianjia.com/xiaoqu/1111027380930/
琉璃井东街  2室1厅  50平米  南,永定门租房/中楼层(共6层)/1980年建板楼,5000元/月,https://bj.lianjia.com/xiaoqu/1111027377970/
青年湖东里  2室1厅  78平米  南 北,安定门租房/中楼层(共18层)/1988年建塔楼,8500元/月,https://bj.lianjia.com/xiaoqu/1111027378889/
兴隆都市馨园  1室1厅  61平米  南 北,崇文门租房/中楼层(共6层)/2003年建板塔结合,5600元/月,https://bj.lianjia.com/xiaoqu/1111027381005/
富贵园三区  3室1厅  104平米  东南,东花市租房/低楼层(共18层)/2002年建塔楼,11000元/月,https://bj.lianjia.com/xiaoqu/1111027374220/
东四六条  1室1厅  90平米  南,东四租房/低楼层(共1层)/板楼,13000元/月,https://bj.lianjia.com/xiaoqu/1111027373862/
民安小区民安街  3室2厅  112平米  南 北,东直门租房/高楼层(共6层)/2002年建板楼,16000元/月,https://bj.lianjia.com/xiaoqu/1111027378240/
冠城名敦道  2室2厅  129平米  南 北,广渠门租房/中楼层(共17层)/2009年建板楼,14500元/月,https://bj.lianjia.com/xiaoqu/1111027374519/
安德路乙61号院  2室1厅  59平米  东,安定门租房/中楼层(共12层)/1989年建塔楼,6800元/月,https://bj.lianjia.com/xiaoqu/1111027375578/
贡院九号  2室2厅  159平米  南 北,建国门内租房/中楼层(共18层)/2009年建板塔结合,23000元/月,https://bj.lianjia.com/xiaoqu/1111027374795/
广渠家园  1室1厅  51平米  西,广渠门租房/高楼层(共29层)/2009年建板塔结合,5400元/月,https://bj.lianjia.com/xiaoqu/1111027374680/
永内西街北里  2室1厅  55平米  东 西,永定门租房/高楼层(共6层)/1982年建板楼,5000元/月,https://bj.lianjia.com/xiaoqu/1111027381927/
兴隆都市馨园  1室0厅  28平米  南,崇文门租房/低楼层(共7层)/2004年建塔楼,4600元/月,https://bj.lianjia.com/xiaoqu/1111027381005/
和平里二区  2室2厅  90平米  东,和平里租房/低楼层(共21层)/2006年建塔楼,9500元/月,https://bj.lianjia.com/xiaoqu/1111027375199/
万国城MOMA  2室2厅  146平米  东北,东直门租房/未知楼层(共22层)/2006年建塔楼,24000元/月,https://bj.lianjia.com/xiaoqu/1111027380242/
小黄庄一区  1室1厅  46平米  东,安贞租房/中楼层(共21层)/1990年建板塔结合,6000元/月,https://bj.lianjia.com/xiaoqu/1111027380911/
民旺园  1室1厅  49平米  西,和平里租房/高楼层(共9层)/1996年建板塔结合,5500元/月,https://bj.lianjia.com/xiaoqu/1111027378417/
金鱼池东区  2室1厅  71平米  东 西,天坛租房/高楼层(共6层)/2002年建板塔结合,7000元/月,https://bj.lianjia.com/xiaoqu/1111027377499/
安外大街  1室1厅  46平米  东,安贞租房/高楼层(共16层)/1994年建板楼,5300元/月,https://bj.lianjia.com/xiaoqu/1111027375657/
金鱼池东区  2室1厅  71平米  东 西,天坛租房/高楼层(共6层)/2002年建板塔结合,7000元/月,https://bj.lianjia.com/xiaoqu/1111027377499/
沙滩南巷  2室1厅  51平米  南,灯市口租房/高楼层(共5层)/1985年建板楼,6600元/月,https://bj.lianjia.com/xiaoqu/1111040863005/
六铺炕  2室1厅  57平米  东,安定门租房/中楼层(共5层)/1980年建板楼,6500元/月,https://bj.lianjia.com/xiaoqu/1111027378022/
冠城名敦道  1室0厅  53平米  西,广渠门租房/高楼层(共23层)/2009年建塔楼,6500元/月,https://bj.lianjia.com/xiaoqu/1111027374519/
远洋德邑  3室2厅  169平米  东南,广渠门租房/高楼层(共14层)/2002年建板塔结合,16000元/月,https://bj.lianjia.com/xiaoqu/1111027382190/
正东国际大厦  3室1厅  243平米  南,东直门租房/高楼层(共27层)/2004年建塔楼,21000元/月,https://bj.lianjia.com/xiaoqu/1111027382345/
西水井胡同  2室1厅  74平米  东 西,朝阳门内租房/高楼层(共15层)/2006年建板塔结合,8500元/月,https://bj.lianjia.com/xiaoqu/1111027381160/
海晟名苑  2室1厅  93平米  西,工体租房/中楼层(共22层)/2006年建板塔结合,15500元/月,https://bj.lianjia.com/xiaoqu/1111027375280/
忠实里  2室1厅  67平米  东南,广渠门租房/低楼层(共16层)/1980年建塔楼,6500元/月,https://bj.lianjia.com/xiaoqu/1111027382642/
阳光都市  3室1厅  175平米  西北,工体租房/低楼层(共24层)/2000年建塔楼,20000元/月,https://bj.lianjia.com/xiaoqu/1111027381655/
太华公寓  1室1厅  113平米  东南,崇文门租房/高楼层(共17层)/2000年建塔楼,14000元/月,https://bj.lianjia.com/xiaoqu/1111027379822/
万国城MOMA  3室2厅  171平米  西南,东直门租房/高楼层(共26层)/2002年建塔楼,25000元/月,https://bj.lianjia.com/xiaoqu/1111027380242/
海晟名苑  3室1厅  145平米  东,工体租房/中楼层(共17层)/2005年建板塔结合,21000元/月,https://bj.lianjia.com/xiaoqu/1111027375280/
民旺园  2室1厅  40平米  东 西,和平里租房/高楼层(共5层)/1989年建板楼,5800元/月,https://bj.lianjia.com/xiaoqu/1111027378417/
海晟名苑  2室2厅  97平米  西,工体租房/高楼层(共18层)/2003年建板塔结合,16000元/月,https://bj.lianjia.com/xiaoqu/1111027375280/
雍和家园一期  2室1厅  97平米  西南,和平里租房/低楼层(共16层)/2001年建板塔结合,13000元/月,https://bj.lianjia.com/xiaoqu/1111027381711/
仓南胡同14号院  3室1厅  79平米  西南,朝阳门内租房/低楼层(共6层)/1993年建板楼,9500元/月,https://bj.lianjia.com/xiaoqu/1111027376504/
兴化西里  4室2厅  123平米  东 西,和平里租房/高楼层(共6层)/2005年建板楼,15000元/月,https://bj.lianjia.com/xiaoqu/1111027380878/
地坛北门  1室1厅  38平米  南,和平里租房/中楼层(共5层)/1975年建板楼,5000元/月,https://bj.lianjia.com/xiaoqu/1111027373925/
华世隆国际公寓  3室1厅  153平米  南,安贞租房/低楼层(共8层)/2001年建塔楼,16000元/月,https://bj.lianjia.com/xiaoqu/1111027375277/
万国城MOMA  4室2厅  304平米  南 西 北,东直门租房/中楼层(共26层)/2006年建板楼,45000元/月,https://bj.lianjia.com/xiaoqu/1111027380242/
当代MOMA  4室2厅  290平米  南 北,东直门租房/中楼层(共7层)/2006年建板楼,55000元/月,https://bj.lianjia.com/xiaoqu/1111027380239/
仓南胡同14号院  2室1厅  70平米  南 北,朝阳门内租房/地下室(共6层)/1993年建板楼,8000元/月,https://bj.lianjia.com/xiaoqu/1111027376504/
李村东里  1室1厅  43平米  西,永定门租房/高楼层(共6层)/1982年建板楼,3900元/月,https://bj.lianjia.com/xiaoqu/1111027377738/
兴化西里  4室1厅  136平米  南 北,和平里租房/高楼层(共6层)/2006年建板楼,14500元/月,https://bj.lianjia.com/xiaoqu/1111027380878/
兴隆都市馨园  3室1厅  94平米  南 北,崇文门租房/高楼层(共6层)/2003年建板塔结合,12000元/月,https://bj.lianjia.com/xiaoqu/1111027381005/
土儿胡同  2室1厅  66平米  南 北,交道口租房/中楼层(共6层)/2003年建板楼,8800元/月,https://bj.lianjia.com/xiaoqu/1111027379801/
广渠门内大街  1室1厅  44平米  南,广渠门租房/高楼层(共16层)/1985年建塔楼,4600元/月,https://bj.lianjia.com/xiaoqu/1111027374682/
豆瓣胡同  2室1厅  72平米  东,朝阳门内租房/中楼层(共10层)/2003年建板楼,8600元/月,https://bj.lianjia.com/xiaoqu/1111027376748/
朝阳门南小街  2室1厅  69平米  南 北,朝阳门内租房/高楼层(共11层)/2004年建板塔结合,8200元/月,https://bj.lianjia.com/xiaoqu/1111027376670/
